Class,Subject,Term,Medium,Tamil_Term,English_Term,Needs_Human_Review
Class 6,Science,Term 2,English,மடிக்கணினி,Laptop,True
Class 6,Science,Term 2,English,மூலக்கூறுகள்,Molecu les,True
Class 6,Science,Term 2,English,ஒளிவீழ்த்தி,Projector,True
Class 6,Science,Term 2,English,மணலவயறு்பவர்,Mou n tain eer,False
Class 6,Science,Term 2,English,இரும்பு துருப்பிடித்தல்,Rusting of iron,False
Class 6,Science,Term 2,English,தணெ மண்்டலம்,Muscular system,False
Class 6,Science,Term 2,English,சுவபாெம்,Respiration,True
Class 6,Science,Term 2,English,ஒலிவபாங்கி,Respiratory,True
Class 6,Science,Term 2,English,சுவபாெ மண்்டலம்,Microph on e,True
Class 6,Science,Term 2,English,நிணனவகம்,Memory U n it,True
Class 6,Science,Term 2,English,துணை மின்கலன்,Secondary cell,True
Class 6,Science,Term 2,English,திணரயகம்,Mon itor,True
Class 6,Science,Term 2,English,சதபா்டர் மின் சுற்று,S eries circu it,False
Class 6,Science,Term 2,English,கணரப்்பபான்,Main frame,True
Class 6,Science,Term 2,English,ச்பருமுகக்கணினி,Compu ter,True
Class 6,Science,Term 2,English,கணரச்பபாருள்,S olu te,True
Class 6,Science,Term 2,English,குறுமுகக்கணினி,Min i Compu ter,False
Class 6,Science,Term 2,English,்பதங்கமபாதல்,S u blimation,True
Class 6,Science,Term 2,English,நுண்கணினி,Micro computer,False
Class 6,Science,Term 2,English,எலும்பு மண்்டலம்,Skeletal system,True
Class 6,Science,Term 2,English,நரம்புச் செல்,N erve cell,True
Class 6,Science,Term 2,English,உைர்வு உறுப்புகள்,S en se organ s,True
Class 6,Science,Term 2,English,உட்கரு,N u cleu s,True
Class 6,Science,Term 2,English,ஒலிப்ச்பருக்கி,S peak er,True
Class 6,Science,Term 2,English,நரம்பு மண்்டலம்,Nervous system,False
Class 6,Science,Term 2,English,மீக்கணினி,Super Computer,True
Class 6,Science,Term 2,English,சவளியீட்்டகம்,Ou tpu t u n it,True
Class 6,Science,Term 2,English,வருடி,S can n er,True
Class 6,Science,Term 2,English,அரிதிற் க்டத்தி,Poor conductor,False
Class 6,Science,Term 2,English,சவப்்பநிணல,Temperatu re,True
Class 6,Science,Term 2,English,ஒளிச்வெர்க்ணக,Photosynthesis,False
Class 6,Science,Term 2,English,சவப்்பநிணலமபானி,Th ermometer,True
Class 6,Science,Term 2,English,ண்பரக்ஸ் கண்ைபாடி,Py rex glass,True
Class 6,Science,Term 2,English,சவப்்பச் ெமநிணல,Th ermal,True
Class 6,Science,Term 2,English,முதன்ணம மின் கலன்,Primary cell,True
Class 6,Science,Term 2,English,சவப்்ப விரிவு,Th ermal,True
Class 6,Science,Term 2,English,பிளபாஸ்மபா ெவ்வு,Expan sion,True
Class 6,Science,Term 2,English,ஆவியபாதல்,Vapourization,False
Class 6,Science,Term 2,English,உட்கரு முதலில் வதபான்றிய,Prokaryotic cells,True
Class 6,Science,Term 2,English,செல்,Vacu oles,True
Class 6,Science,Term 2,English,இணை மின் சுற்று,Parallel circuit,False
Class 6,Science,Term 2,English,கபாற்்றபாணலகள்,W in d Mills,True
Class 6,Science,Term 2,English,வணரவி,Plotter,True
Class 6,Science,Term 2,English,அருகணல,W i-Fi,True
Class 6,Science,Term 2,English,விரலி,Pen drive,True
Class 6,Science,Term 2,Tamil,்ள்தால் ஆகும்.,6th Science_IInd Term Tamil_Book_Unit_6.indd 89,True
Class 6,Science,Term 2,Tamil,படி கீழ்க்்காணும் உரலி வி்தரவுக் குறியீட்்தடப் பேன்படுத்தி,‘The human body systems’,False
Class 6,Science,Term 2,Tamil,"படி என்னும் Fழுவலில் உள்ளே வட்டத்்த்த F்கர்த்தி, உடல் உறுப்பின் பல்்ளவறு",‘Layers’,False
Class 6,Science,Term 2,Tamil,உரலி:,https://www.healthline.com/health/human-body-maps,True
Class 6,Science,Term 2,Tamil,*படங்்கள் அ்தடோளேத்திற்்கா்க மட்டு்ளம.,6th Science_IInd Term Tamil_Book_Unit_6.indd 90,True
Class 6,Science,Term 2,Tamil,சபாருத்தைாை விச்டசயத்,I.,False
Class 6,Science,Term 2,Tamil,ைரியா (அ) தவைா எைக் கூறுக. தவைாக,III.,False
Class 6,Science,Term 2,Tamil,சபாருத்துக,IV.,False
Class 6,Science,Term 2,Tamil,தகாடிட்்ட இ்டத்சத நிரப்புக,II.,False
Class 6,Science,Term 2,Tamil,கீழுள்ளவற்சை முசைபடுத்தி எழுதுக,V.,False
Class 6,Science,Term 2,Tamil,சிறுநீர்ப்்தப  சிறு நீர்கம்.,6th Science_IInd Term Tamil_Book_Unit_6.indd 91,True
Class 6,Science,Term 2,Tamil,ஒப்புசை தருக,VI.,False
Class 6,Science,Term 2,Tamil,மிகக் குறுகிய விச்டயளி,VII.,False
Class 6,Science,Term 2,Tamil,குறுகிய விச்டயளி,VIII.,False
Class 6,Science,Term 2,Tamil,உயர் சி்நதசைத்திைன் விைாக்களுக்கு,X.,False
Class 6,Science,Term 2,Tamil,விரிவாை விச்டயளி,IX.,False
Class 6,Science,Term 2,Tamil,ஏற்படுவது ஏன்?,6th Science_IInd Term Tamil_Book_Unit_6.indd 92,True
Class 6,Science,Term 2,Tamil,அறிந்து்்காள்ளு்தல்,6th 6th Science_IInd Science_IInd Term Term Tamil_Book_Unit_7.indd Tamil_Book_Unit_7.indd 93 93,True
Class 6,Science,Term 2,Tamil,வி்தசப்பல்த்க சுட்டி,"(Keyboard), (Mouse),",False
Class 6,Science,Term 2,Tamil,வருடி பட்்தடக் குறியீடு படிப்பான்,"(Scanner),",False
Class 6,Science,Term 2,Tamil,ஒலிவாங்கி,"(Barcode reader), (Microphone",False
Class 6,Science,Term 2,Tamil,இ்தணேப் படக்்கருவி,"Mic.), (Web Camera),",False
Class 6,Science,Term 2,Tamil,ஒளி ்ளபனா ்ளபான்ற்தவ்தான்,(Light Pen),False
Class 6,Science,Term 2,Tamil,உள்ளீட்ட்கம்,(Input Unit),False
Class 6,Science,Term 2,Tamil,்தமேச்்சேல்கம்,(CPU),False
Class 6,Science,Term 2,Tamil,்வளியீட்ட்கம்,(Output Unit),False
Class 6,Science,Term 2,Tamil,உள்ளீட்்டகம்,(Input Unit),False
Class 6,Science,Term 2,Tamil,உள்ளீட்ட்கம்,(input,True
Class 6,Science,Term 2,Tamil,எண்்க்தளேக் ்்காண்ட வி்தச்க்தளே எண்வி்தச,Unit).,True
Class 6,Science,Term 2,Tamil,"என்றும், எழுத்து்க்தளேக் ்்காண்ட",(Number Key),False
Class 6,Science,Term 2,Tamil,வி்தச்க்தளே எழுத்து வி்தச,(alphabet key),False
Class 6,Science,Term 2,Tamil,நி்தனவ்கம்,(Memory Unit),False
Class 6,Science,Term 2,Tamil,்கணி்தத் ்தருக்்கச் ்சேல்கம்,(ALU-Arithmetic Logic Unit),True
Class 6,Science,Term 2,Tamil,்கட்டுப்பாட்ட்கம்(,Control Unit),False
Class 6,Science,Term 2,Tamil,கட்டுப்பாட்்டகம்,(Control Unit),False
Class 6,Science,Term 2,Tamil,கணிதத் தருக்கச் சையலகம்,(ALU),False
Class 6,Science,Term 2,Tamil,்பாத்்தா்தனயும் ்ள்காப்பு்க்தளேத்,"(right button),",False
Class 6,Science,Term 2,Tamil,நிசைவகம்,(Memory Unit),False
Class 6,Science,Term 2,Tamil,்பாத்்தா்தனயும் பேன்படுத்்த,(left button),False
Class 6,Science,Term 2,Tamil,உரு்தளே்தேயும் பேன்படுத்்தலாம்.,(scroll ball),False
Class 6,Science,Term 2,Tamil,சையச் சையலகம்,(CPU Central Processing,False
Class 6,Science,Term 2,Tamil,மு்தன்்தம நி்தனவ்கம்,Unit),True
Class 6,Science,Term 2,Tamil,இரண்டாம் நி்தனவ்கம்,"(Primary Memory),",False
Class 6,Science,Term 2,Tamil,இேக்கும்,(Secondary Memory),True
Class 6,Science,Term 2,Tamil,குறுவட்டு விரலி,"(compact disk), (pen drive)",False
Class 6,Science,Term 2,Tamil,விரிவுபடுத்்தலாம்.,6th 6th Science_IInd Science_IInd Term Term Tamil_Book_Unit_7.indd Tamil_Book_Unit_7.indd 95 95,True
Class 6,Science,Term 2,Tamil,சவளியீட்்டகம்,(Output Unit),False
Class 6,Science,Term 2,Tamil,குறிப்பு்கள் ்பறப்படுகின்றன.,(Binary signals),False
Class 6,Science,Term 2,Tamil,குறுவட்டில் ்ளசமிக்கும்,(CD),False
Class 6,Science,Term 2,Tamil,தி்தர,CRT Cathode Ray Tube),False
Class 6,Science,Term 2,Tamil,தி்தர,TFT Thin Film Transistor),False
Class 6,Science,Term 2,Tamil,அதி்கமா்க ்தட்டில்,DVD,False
Class 6,Science,Term 2,Tamil,தி்தர்க்தளேக் ்காட்டிலும்,CRT TFT,False
Class 6,Science,Term 2,Tamil,்கணினித்தி்தர அச்சுப்்பாறி,"(Monitor),",False
Class 6,Science,Term 2,Tamil,ஒலி்பருக்கி வ்தரவி(Plotter),"(Printer), (Speaker),",False
Class 6,Science,Term 2,Tamil,ஆ்த்கோல் ்தற்்ளபாதுள்ளே ்கணினி்களில்,TFT,False
Class 6,Science,Term 2,Tamil,்தரவு்கள் பிட் என்ற அல்கால்,(Bit),False
Class 6,Science,Term 2,Tamil,தி்தர ்ளபான்்ளற இருக்கும். சுட்டி்தே,6th 6th Science_IInd Science_IInd Term Term Tamil_Book_Unit_7.indd Tamil_Book_Unit_7.indd 96 96,True
Class 6,Science,Term 2,Tamil,நுண்்கணினி,(Micro,True
Class 6,Science,Term 2,Tamil,என்ற்தழக்்கப்பட்ட ்கணினி்தே்ளே ்தற்்ளபாது,Computer),True
Class 6,Science,Term 2,Tamil,"இருப்ப்தால், பேனாளேர்்கள்",(user friendly),False
Class 6,Science,Term 2,Tamil,்ளம்தசக்்கணினி,(Desktop),False
Class 6,Science,Term 2,Tamil,மடிக்்கணினி,(Laptop),False
Class 6,Science,Term 2,Tamil, பல்த்கக் ்கணினி (வ்தரப்பட்டி்த்க),(Tablet),True
Class 6,Science,Term 2,Tamil,மீக்்கணினி,(Super Computer),False
Class 6,Science,Term 2,Tamil,்பருமு்கக்்கணினி,(Mainframe Computer),False
Class 6,Science,Term 2,Tamil,இ்தணப்புவடம் மூலம்,(connecting cable),False
Class 6,Science,Term 2,Tamil,"மின்சா்தன ்பாருள்்கள் ்ளபால் அன்றி,",(Micro or Personal Computer),True
Class 6,Science,Term 2,Tamil,குறுமு்கக்்கணினி என்று,(Mini Computer),False
Class 6,Science,Term 2,Tamil,தனியாள் கணினியின் வசககள்,(Personal,False
Class 6,Science,Term 2,Tamil,வரப்படுகிறது. இவ்வாறு ஒருங்கி்தணந்து,computers - Types),True
Class 6,Science,Term 2,Tamil,சிஸ்டம் என்று,(System),False
Class 6,Science,Term 2,Tamil,பல்த்கக் ்கணினி,6th 6th Science_IInd Science_IInd Term Term Tamil_Book_Unit_7.indd Tamil_Book_Unit_7.indd 97 97,True
Class 6,Science,Term 2,Tamil,்கா்ணாளிப் பட வரி்தச,VGA),False
Class 6,Science,Term 2,Tamil,மிகுதிறன் பல்லூட்க இ்தடமு்கப்பு,(HDMI),False
Class 6,Science,Term 2,Tamil,இ்தடமு்கப்பு,(HDMI),False
Class 6,Science,Term 2,Tamil,்பாதுவரி்தச இ்தணப்பு,(USB),False
Class 6,Science,Term 2,Tamil,்தரவுக்்கம்பி,(Data cable),False
Class 6,Science,Term 2,Tamil,ஒலி வடம்,(Audio Cable),False
Class 6,Science,Term 2,Tamil,மின் இ்தணப்புக் ்கம்பி,(Power cord),False
Class 6,Science,Term 2,Tamil,ஒளிவீழ்த்தி,"(projector),",False
Class 6,Science,Term 2,Tamil,ஒலி வாங்கி இ்தணப்புக்்கம்பி,(Mic cable),False
Class 6,Science,Term 2,Tamil,ஈ்தர் வ்தல இ்தணப்புக்்கம்பி,(Ethernet,False
Class 6,Science,Term 2,Tamil,்கணினியுடன்,cable),True
Class 6,Science,Term 2,Tamil,இ்தணக்்க,HDMI,False
Class 6,Science,Term 2,Tamil,பேன்படுகிறது.,( VGA),True
Class 6,Science,Term 2,Tamil,்கணினியின் ்தமேச்,(Data cable),True
Class 6,Science,Term 2,Tamil,்கணினி,(Tablet),False
Class 6,Science,Term 2,Tamil,அச்சுப்்பாறி,"(printer),",False
Class 6,Science,Term 2,Tamil,வருடி,"(scanner),",False
Class 6,Science,Term 2,Tamil,ஒலி வடம் ்கணினி்தே,(Audio cable),False
Class 6,Science,Term 2,Tamil,விரலி,"(pen drive),",False
Class 6,Science,Term 2,Tamil,சுட்டி,"(mouse),",False
Class 6,Science,Term 2,Tamil,பேன்படுகிறது.,(USB),True
Class 6,Science,Term 2,Tamil,மின் இ்தணப்புவடம்,"(keyboard),",True
Class 6,Science,Term 2,Tamil,"்தமேச்்சேல்கம்,",(Power Cord),True
Class 6,Science,Term 2,Tamil,"்கணினித்தி்தர,","(web camera),",True
Class 6,Science,Term 2,Tamil,ஆகிேவற்றிற்கு,"(smart phone),",True
Class 6,Science,Term 2,Tamil,ஒலி வாங்கி,(Mic),False
Class 6,Science,Term 2,Tamil,உ்தவுகிறது.,6th 6th Science_IInd Science_IInd Term Term Tamil_Book_Unit_7.indd Tamil_Book_Unit_7.indd 98 98,True
Class 6,Science,Term 2,Tamil,ஈ்தர் வ்தல,(Ethernet),False
Class 6,Science,Term 2,Tamil,ஈதர் வசல,(Ethernet),False
Class 6,Science,Term 2,Tamil,ஊட்தல மற்றும் அரு்க்தல,(Blue tooth) (Wi,False
Class 6,Science,Term 2,Tamil,"வாயிலா்க, இ்தணப்புவடம் ஏதுமின்றிக்",Fi),False
Class 6,Science,Term 2,Tamil,ஊ்டசல,(Bluetooth),False
Class 6,Science,Term 2,Tamil,அ. ஈ்தர்வ ்தல ஆ. வி.ஜி.ஏ.,(Ethernet) (VGA),False
Class 6,Science,Term 2,Tamil,இ. எச்.டி.எம்.ஐ. ஈ. யு.எஸ்.பி.,(HDMI) (USB),False
Class 6,Science,Term 2,Tamil,அருகசல (Wi,Fi),False
Class 6,Science,Term 2,Tamil,இ. வி.ஜி.ஏ.,(VGA),False
Class 6,Science,Term 2,Tamil,ஈ. யு.எஸ்.பி.,(USB),False
Class 6,Science,Term 2,Tamil,ஈ. இ்தணப்புக்்கம்பி,6th 6th Science_IInd Science_IInd Term Term Tamil_Book_Unit_7.indd Tamil_Book_Unit_7.indd 99 99,True
Class 6,Science,Term 2,Tamil,சபாருத்துக,II.,False
Class 6,Science,Term 2,Tamil,்கா்ணாலிப் பட வரி்தச,(VGA),False
Class 6,Science,Term 2,Tamil,எல்.இ.டி. ்்தா்தலக்்காட்சி,(LED),False
Class 6,Science,Term 2,Tamil,குறுகிய விச்டயளி,III.,False
Class 6,Science,Term 2,Tamil,வரி்தச ்பாதுவரி்தச இ்தணப்பு ்பாதுவரி்தச இ்தணப்பு,(VGA),False
Class 6,Science,Term 2,Tamil,இ்தணப்புக்்கம்பி இ்தணப்புக்்கம்பி,(USB),False
Class 6,Science,Term 2,Tamil,(்கணினித்தி்தர),(USB),True
Class 6,Science,Term 2,Tamil,முழு்தமோன ்கணினி,6th 6th Science_IInd Science_IInd Term Term Tamil_Book_Unit_7.indd Tamil_Book_Unit_7.indd 100 100,True
Class 6,Science,Term 2,Tamil,எளிதில் எரிேக்கூடிே,Inflammable,True
Class 6,Science,Term 2,Tamil,ஒலிஇ்தணப்பான்,Audio jack,True
Class 6,Science,Term 2,Tamil,ஒலிப்்பருக்கி,Speaker,True
Class 6,Science,Term 2,Tamil,ஒலி வடம்,Audio Cable,True
Class 6,Science,Term 2,Tamil,அடிப்ப்தட அலகு,Basic Unit,True
Class 6,Science,Term 2,Tamil,ஒலிவாங்கி,Microphone,True
Class 6,Science,Term 2,Tamil,ஒலிவாங்கி,Poor conductor,True
Class 6,Science,Term 2,Tamil,இ்தணப்புக்்கம்பி,Mic cable,True
Class 6,Science,Term 2,Tamil,அரு்க்தல,Wi-Fi,True
Class 6,Science,Term 2,Tamil,ஒளிச்்ளசர்க்்த்க,Photosynthesis,True
Class 6,Science,Term 2,Tamil,அழுத்்தப்பட்ட ்காற்று,Compressed air,True
Class 6,Science,Term 2,Tamil,ஒளிப்்ளபனா,Light Pen,True
Class 6,Science,Term 2,Tamil,ஆவிோ்தல்,Vapourization,True
Class 6,Science,Term 2,Tamil,ஒளிவீழ்த்தி,Projector,True
Class 6,Science,Term 2,Tamil,இ்தண மின் சுற்று,Parallel circuit,True
Class 6,Science,Term 2,Tamil,்க்தசஇ்தழ,Flagella,True
Class 6,Science,Term 2,Tamil,இேக்்க ஆற்றல்,Kinetic energy,True
Class 6,Science,Term 2,Tamil,்கட்டுப்பாட்ட்கம்,Control Unit,True
Class 6,Science,Term 2,Tamil,இ்தேபு,Composition,True
Class 6,Science,Term 2,Tamil,்கணி்த,Arithmetic Logic,True
Class 6,Science,Term 2,Tamil,்தருக்்கச்்சேல்கம்,Unit,True
Class 6,Science,Term 2,Tamil,இரத்்த ஓட்ட மண்டலம்,Circulatory,True
Class 6,Science,Term 2,Tamil,்கம்பி,system,True
Class 6,Science,Term 2,Tamil,இரும்பு துருப்பிடித்்தல்,Cord/cable,True
Class 6,Science,Term 2,Tamil,்க்தர்பாருள்,Rusting of iron,True
Class 6,Science,Term 2,Tamil,ஈ்தர் வ்தல,Solute,True
Class 6,Science,Term 2,Tamil,இ்தணப்புக்்கம்பி,Ethernet cable,True
Class 6,Science,Term 2,Tamil,்க்தரப்பான்,Solvent,True
Class 6,Science,Term 2,Tamil,உட்்கரு மு்தலில்,Excretory,True
Class 6,Science,Term 2,Tamil,்கழிவு நீக்்க மண்டலம்,Prokaryotic cells,True
Class 6,Science,Term 2,Tamil,்ள்தான்றிே ்சல்,system,True
Class 6,Science,Term 2,Tamil,உட்்கரு,Nucleus,True
Class 6,Science,Term 2,Tamil,்கா்ணாளிப் பட வரி்தச,VGA,True
Class 6,Science,Term 2,Tamil,உணர்வு உறுப்பு்கள்,Sense organs,True
Class 6,Science,Term 2,Tamil,்காற்றா்தல்கள்,Wind Mills,True
Class 6,Science,Term 2,Tamil,உணவு உற்பத்தி,Food production,True
Class 6,Science,Term 2,Tamil,குமிழ்்கள்,Vacuoles,True
Class 6,Science,Term 2,Tamil,குறுமு்கக்்கணினி,Eukaryotic cell,True
Class 6,Science,Term 2,Tamil,உ்தடே ்சல்,Mini Computer,True
Class 6,Science,Term 2,Tamil,குறுவட்டு,Compact Disk,True
Class 6,Science,Term 2,Tamil,உராய்வு,Friction,True
Class 6,Science,Term 2,Tamil,உள்ளீட்ட்கம்,Compound,True
Class 6,Science,Term 2,Tamil,கூட்டு நுண்்ளணாக்கி,Input unit,True
Class 6,Science,Term 2,Tamil,உ்தற்தல்,microscope,True
Class 6,Science,Term 2,Tamil,சுடர்,Freezing,True
Class 6,Science,Term 2,Tamil,ஊட்தல,Flame,True
Class 6,Science,Term 2,Tamil,சுருங்கு்தல்,Bluetooth,True
Class 6,Science,Term 2,Tamil,எரி்தல்,Respiratory,True
Class 6,Science,Term 2,Tamil,சுவாச மண்டலம்,Combustion,True
Class 6,Science,Term 2,Tamil,எரி்பாருள்,system,True
Class 6,Science,Term 2,Tamil,சுவாசம்,Fuel,True
Class 6,Science,Term 2,Tamil,எலும்பு மண்டலம்,Digestive,True
Class 6,Science,Term 2,Tamil,்சரிமான மண்டலம்,Skeletal system,True
Class 6,Science,Term 2,Tamil,்சல் உறுப்பு்கள்,Cell organelles,True
Class 6,Science,Term 2,Tamil,மின் ்கல அடுக்கு,Battery,True
Class 6,Science,Term 2,Tamil,்த்தச மண்டலம்,Muscular system,True
Class 6,Science,Term 2,Tamil,மின் சுற்று,Electrical circuit,True
Class 6,Science,Term 2,Tamil,்தரவுக்்கம்பி,Data cable,True
Class 6,Science,Term 2,Tamil,மின்்கடத்்தா ்பாருள்,Insulators,True
Class 6,Science,Term 2,Tamil,தி்தரே்கம்,Monitor,True
Class 6,Science,Term 2,Tamil,மின்்கலன்,Cell,True
Class 6,Science,Term 2,Tamil,து்தண மின்்கலன்,Secondary cell,True
Class 6,Science,Term 2,Tamil,மிகுதிறன் பல்லூட்க,HDMI,True
Class 6,Science,Term 2,Tamil,்்தாடர் மின் சுற்று,Series circuit,True
Class 6,Science,Term 2,Tamil,மீக்்கணினி,Super Computer,True
Class 6,Science,Term 2,Tamil,Fரம்பு மண்டலம்,Nervous system,True
Class 6,Science,Term 2,Tamil,மு்தன்்தம மின் ்கலன்,Primary cell,True
Class 6,Science,Term 2,Tamil,Fரம்புச் ்சல்,Nerve cell,True
Class 6,Science,Term 2,Tamil,மூலக்கூறு்கள்,Molecules,True
Class 6,Science,Term 2,Tamil,Fாளேமில்லாசுரப்பி,Endocrine system,True
Class 6,Science,Term 2,Tamil,மூழ்குபவர்,Diver,True
Class 6,Science,Term 2,Tamil,நி்தனவ்கம்,Memory Unit,True
Class 6,Science,Term 2,Tamil,்ளம்தசக்்கணினி,Desktop,True
Class 6,Science,Term 2,Tamil,நீள் விரிவு,Linear Expansion,True
Class 6,Science,Term 2,Tamil,வருடி,Scanner,True
Class 6,Science,Term 2,Tamil,நுண்்கணினி,Micro computer,True
Class 6,Science,Term 2,Tamil,வ்தரவி,Plotter,True
Class 6,Science,Term 2,Tamil,பசுங்்கணி்கம்,Chloroplast,True
Class 6,Science,Term 2,Tamil,வளிமண்டலம்,Atmosphere,True
Class 6,Science,Term 2,Tamil,பச்்தசேம்,Chlorophyll,True
Class 6,Science,Term 2,Tamil,விரலி,Pen drive,True
Class 6,Science,Term 2,Tamil,பட்்தடக் குறியீடு,Barcode Reader,True
Class 6,Science,Term 2,Tamil,படிப்பான்,Cracking,True
Class 6,Science,Term 2,Tamil,ப்தங்்கமா்தல்,Sublimation,True
Class 6,Science,Term 2,Tamil,்வண்்கணி்கம்,Leucoplast,True
Class 6,Science,Term 2,Tamil,பரும விரிவு,Cortical Expansion,True
Class 6,Science,Term 2,Tamil,்வப்ப விரிவு,Thermal Expansion,True
Class 6,Science,Term 2,Tamil,பிளோஸ்மா சவ்வு,Plasma membrane,True
Class 6,Science,Term 2,Tamil,்வப்பச் சமநி்தல,Thermal,True
Class 6,Science,Term 2,Tamil,்பருமு்கக்்கணினி,Mainframe,True
Class 6,Science,Term 2,Tamil,்வப்பநி்தல,Computer,True
Class 6,Science,Term 2,Tamil,்தபரக்ஸ் ்கண்ணாடி,Temperature,True
Class 6,Science,Term 2,Tamil,்வப்பநி்தலமானி,Pyrex glass,True
Class 6,Science,Term 2,Tamil,்பாதுவரி்தச இ்தணப்பு,USB,False
Class 6,Science,Term 2,Tamil,்வப்பம் ்கடத்்தல்,Heat transfer,True
Class 6,Science,Term 2,Tamil,மடிக்்கணினி,Laptop,True
Class 6,Science,Term 2,Tamil,்வப்பம்,Heat,True
Class 6,Science,Term 2,Tamil,ம்தல்ளேறுபவர்,Mountaineer,True
Class 6,Science,Term 2,Tamil,்வளியீட்ட்கம்,Output unit,True
Class 6,Science,Term 2,Tamil,மின் ஆற்றல்,Electrical energy,True
Class 6,Science,Term 2,Tamil,்ளவதி ஆற்றல்,Chemical energy,True
Class 6,Science,Term 2,Tamil,மின் இ்தணப்புக் ்கம்பி,Power cord,False
Class 6,Science,Term 2,Tamil,மின் ்கடத்தி்கள்,Conductors,True
Class 6,Science,Term 2,Tamil,்சன்்தன.,"SCERT,",False
Class 6,Science,Term 2,Tamil,"ஆடுது்தற, ்தஞ்சாவூர்.","DIET,",False
Class 6,Science,Term 2,Tamil,"முதுநி்தல விரிவு்தரோளேர், திரூர்.","DIET,",False
Class 6,Science,Term 2,Tamil,"சபா. சின்ைத்துசர,",QC,True
Class 6,Science,Term 2,Tamil,"சானார்பா்தளேேம், திருப்பூர்.","ஊ.ஒ.்்தா.ப., T",False
Class 6,Science,Term 2,Tamil,்்தாழில்நுட்பக் குழு,EMIS,False
Class 6,Science,Term 2,Tamil,ஒருங்கி்தணந்்த பள்ளிக்்கல்வி இேக்்க்கம்.,6th 6th Science_IInd Science_IInd Term Term Tamil_Book_Unit_7.indd Tamil_Book_Unit_7.indd 103 103,True
